,Keratinocyte_Cornified,Keratinocyte_Granular,Keratinocyte_Spinous,Keratinocyte_Basal,Melanocyte,Fibroblast_Papillary,Fibroblast_Reticular,Endothelial,Pericyte,Sebocyte,Sweat_Eccrine,Sweat_Apocrine,Hair,Adipocyte,Langerhans,Macrophage,T_Cell,Mast_Cell,Sensory_Corpuscle
WEAK_242,0.01698656560708127,0.017996463456043128,0.013848825727348602,0.005888995546823086,0.010136397277956725,0.031268739075495135,0.035592707069051085,0.01691821673816424,0.005846462479340992,0.015398273346899994,0.4397624546837333,0.02601623911288667,0.010448592448177633,0.5779778671941994,0.01380044544952512,0.03433688561780838,0.008774175136027485,0.03706725151448108,0.025733518545307258
WEAK_151,0.20355631423409856,0.04059469297832552,0.062374911749603544,0.03868654450093537,0.03005024087682279,0.04814411340339588,0.09217904380182795,0.020661883400303855,0.037229808504508105,0.05417961562131999,0.0613818249634155,0.0716517261964387,0.1837387474503732,6.658967961695898,0.05396269320068936,0.06169051107393732,0.11511536410379554,1.117012235824368,0.03097882066672627
HK_004,0.756768293555611,0.9486376340622731,1.0715301444354157,1.876390156986021,0.5733640470085003,0.38501655604090823,1.5992491956091133,3.867662792554957,0.3114635707812922,0.3707815254963621,2.3436752925528177,0.6435426978848989,0.3234247106885377,0.38432312938769164,7.079836342437413,0.5873129409937525,1.279181077466941,0.6778773460743682,0.8438574254467797
HK_156,1.721994009250337,0.4724858622444619,0.4572362603685958,0.6063330194898119,0.8484666027243347,0.6017211365057678,0.8573927172440342,1.8637219537727405,0.6820309969744932,0.933636704196238,0.5276035693105295,0.6160458306114116,0.7275602998628267,0.11205924367175603,2.2345938943935,0.6722957347702203,0.323763017220195,0.18908131289403102,0.5399284649799635
MRK_Macrophage_120,0.1817109480066058,0.12370416289337373,0.24749164895253534,0.04972082468568457,0.5135716186031022,0.23149650382581374,0.13926007548507965,0.18063323219978503,0.1133561750401562,0.13139587201084474,0.09846119274467262,0.16681483854506382,0.14841502224998263,0.13456765905553167,0.5174681353787017,0.28960826614614205,0.3172090755256995,0.35929977369417365,0.14619090013153377
LIN_vascular_229,0.21927787484271236,0.09935891101049044,0.37631157059638565,0.20717828990575463,0.20642522507913458,0.03591618836913596,0.15165176125187185,0.41099387940387505,0.39407687557382154,0.17739262837365216,0.20930802021627687,0.18915913681367819,0.2685835391709514,0.08945173683783082,0.5237383989207598,0.14214128894896838,0.22128173238173202,0.3354762692923908,0.2469316229377386
WEAK_041,0.0409805891461991,3.320171796736876,0.031881455806545854,0.02086565047427144,0.07171007858113995,0.027034322481370315,0.01442797822996558,0.02287822924189482,1.0443992527826755,0.029889141574752098,0.8351834828850114,0.0714108600061727,0.017780499219406647,0.029196061303951863,5.2647309284393815,0.01809494061811567,0.03730878218951911,0.6084728936847923,0.06518393571033086
LIN_immune_013,0.9006860657599222,0.2334730034107157,1.3462123887454334,0.5620013727754406,0.15440658402591406,0.5130715467762047,0.5158002739034847,1.0442695827606387,1.0844197585512731,0.6246673963899008,0.9234773402074664,0.6489582842669092,0.20149859696083092,0.34759667285195217,1.6634564375504697,1.650404748759874,1.4777893149671113,1.417481291076923,0.4557886299217246
WEAK_244,0.01858358812936694,0.8530046165189654,0.03972538028096684,0.016162688207391775,0.0166017261575801,0.07043615101786034,0.04466544138089219,0.018376331088112024,0.17267150817236906,0.052850678447132246,0.015945832421031213,0.017781033754979983,0.009384318335408131,0.08914567118536243,0.026140284352943015,0.9344657200616264,0.014474120633232914,0.0482602839595457,0.039840006546347624
MRK_Langerhans_083,0.3110506179556446,0.1949699412891294,0.5993399680850842,0.2272831745403751,0.253120405897984,0.364108424113163,0.5932443848219062,0.6239752491008799,0.21340021987806712,0.4250596026824879,0.10167260747899774,0.2007460168717489,0.12266991824654191,0.1455652735435147,0.8095938991867605,4.195257999359489,0.3318363556713902,1.3681104320211022,0.17916313816471308
WEAK_005,0.08112557868473232,0.027921994191689076,0.13616511920144267,0.03947235080956357,0.06630634938200634,3.54458556218851,0.03952321452728102,0.08789964782697313,0.03492982679173866,0.1305099267188407,0.11636676138962194,0.023208236083448373,1.470656013299354,0.10471334400155746,0.023889642552817697,4.173093016012941,1.619265380285923,0.0837605569304554,0.05393952737792453
WEAK_049,0.030822906841217263,0.04975225944989668,0.04786973368978694,0.0225450162808298,0.016257607077967886,0.0532817871060013,0.009677362554466698,0.033589034861735007,0.013181243672876508,0.012706218549314384,0.023345118547532955,0.021229354609925526,0.48394874003376304,0.02227017198221951,0.053091238930593455,0.6293546460749745,0.049574925983614876,0.013626210035806663,0.041243195877164664
MRK_Macrophage_114,0.2614110853976634,0.5939601955231316,0.5030496359543392,0.284623653336273,0.45079805850488186,0.6873849346011043,0.6645419730642488,0.7166476180558646,3.063373925071701,0.5006484897146901,0.6873812529281099,0.331972967929362,0.36064284074430814,0.9638550171653651,1.2647302877291706,4.455519033168479,1.3589274604858579,0.4012960361638504,0.5275268614294661
LIN_immune_112,0.32360964773860595,0.11558858480811621,0.06446849510895578,0.19864628853446545,0.3169804276943147,0.17046567550450056,0.1709509502274534,0.08216861051767908,0.09098538203729929,0.10834835524876354,0.037967177839120965,0.11728510093995599,0.15060877750714352,0.23375101120115982,0.3772477302233164,0.7506015328385949,0.6606998448615924,0.5727733378929462,0.08038712824124568
LIN_keratinocyte_130,0.441060978617012,1.1378695473677793,0.641249355289043,0.6241133132532648,0.3658168092643817,0.31768240144898136,0.7276450195159663,0.43897204211528407,0.7162287588559998,0.4336378070419531,0.3486860736483557,0.07260463253251939,0.24991885201247915,0.10485754002698582,0.3290762296417103,1.3992656413918976,0.32028299332046745,0.3033766878327198,0.19027623892261983
LIN_immune_032,0.07783884462650688,0.3477886709434726,0.3534163403708938,0.1722647137427229,0.21097450951136731,0.16130995906540993,0.14791636309411418,0.08664699290738201,0.0974105918862255,0.07500636996015148,0.13163403145668637,0.13283339720358486,0.074994563348223,0.07268546659993506,0.5771575912514234,0.9733420627549382,0.29825787013832017,0.21429392235802425,0.18308557988220212
WEAK_206,0.4036630798300325,0.031442359167175825,0.023381192988306154,0.022357422893257616,0.006303755382710937,0.009104179771937716,0.3772960761168363,0.010787100007899453,0.43417491523828006,0.009549816137385784,0.008091795898705336,0.006787767322002293,0.010384302350694286,0.027648267033286905,0.06114048322466818,0.6984288505269413,0.006969742791746993,0.1099297252301329,0.017096734368542626
WEAK_167,0.06363570883592361,0.02300902552934014,0.024066732962553353,0.037740380006005936,0.5368840089323033,0.02833803548308228,0.021030975393098682,0.03468575936197981,0.5604639492409875,0.04346002855959991,0.023164101010009774,0.019043964185052838,0.04478894777778482,0.03009343720626991,0.08540139447338958,1.252130721340218,0.025857900929494186,0.03196101592839924,0.03656551075135865
WEAK_142,0.04665025057034984,0.09257534089765043,0.5229976868513248,0.05002466761125274,0.015946317437770238,0.08073040870045602,0.022005674457788074,0.032321478075236956,0.03970697463089507,0.02470055440150123,0.07800712745482166,0.08912243850081773,0.07016327682921034,0.0674287230445143,0.1404548524208054,0.9446392465053993,0.11585558603985899,0.01625508474340177,0.03311474666524044
WEAK_098,0.03678602164365574,0.19331392509608092,0.04205645470095466,0.08558264702407116,0.04067968623116193,0.017835591242641453,0.02337907591017019,0.42346909147736034,0.2846361446390591,0.03178109612650663,0.03558555899743946,0.09133138768004323,0.7077296929067857,0.006976965848261846,0.018686682768663147,0.02113080552838682,1.097395370915406,0.11715215900928505,0.0744462913637338
LIN_melanocyte_132,0.40597659338253966,0.4585455742473737,0.08494896521446815,0.15028609450616884,0.8625028745693831,0.4462242050752268,0.4094146061139452,0.4009400598975251,0.31729378097267663,0.2229929971070794,0.6822142122218122,0.2027962483308645,1.0064983875291102,0.13742567038249964,0.2071273697859752,0.12566569465507377,1.151343473091161,0.13263480558362964,0.2828923119297498
LIN_immune_055,0.3093411256456488,0.19559895458046683,0.06476119461302245,0.4465605568527911,0.2582966215500047,0.42528627998530655,0.2265357015151572,0.22678005775464422,0.4678255744854302,0.3051348662263923,0.49107245253835885,1.0502874269653573,0.28434472657831156,0.4608242155084537,0.9396481861967187,0.32828752063251754,1.342865891800783,0.810724026089362,0.27728937253962754
LIN_immune_029,0.33498995648428564,0.26829816327125167,0.24212118057146595,0.2090601706673417,0.2192606007082072,0.29936196036101387,1.2736151018857649,0.3043602598023789,0.76839168892237,0.4907498742098062,0.8891184995197822,0.2560734971546093,0.18774713902351342,0.6338329984088539,0.7043162710771115,0.6374013618300475,1.3878093825224458,1.2286253220562517,0.37839902276163506
MRK_Mast_Cell_134,0.056292914512957676,0.19548373278273243,0.07853689435065246,0.09071279052301906,0.13605466107596687,0.059666443344878736,0.18086972058836434,0.24023480371019906,0.34978644981800616,0.13489035777008285,0.225000693996785,0.07552343814908721,0.06833140636909399,0.17674133120752455,0.8643368635509754,0.8866103111464522,1.8628755450225547,1.0477109600752714,0.224106571400282
HK_202,1.4933810009318362,1.6673659337097653,0.8198341518014206,1.353289176685872,1.3108171321752884,1.1747435992334923,1.3669813883232727,0.4120573307950536,0.8642419682197502,0.5072015048744244,0.24897115059064379,0.6876192583423141,0.5522196336403244,0.6410674281009313,2.078648633706056,0.6333043150555001,2.4864991852916423,0.8781478619040866,0.8136325643465726
HK_212,0.31355322346270076,0.9076644429415736,1.5605735523018485,0.2712508002692438,0.568221323639004,0.4337350072793871,0.6019659335464626,1.2407716253753343,0.7645919139794338,0.9999392572767094,0.27364176770888926,0.3990549795872425,0.37971612221698037,0.5608490821314186,0.3575356418694905,0.4559562561393106,3.8415891729547815,0.3415047793310533,1.0697983523771104
LIN_glandular_222,0.21500244884022923,0.16680095666871309,0.17714949960687182,0.18150631878384707,0.16862102859724018,0.17359864797949706,0.37732886973499796,0.15831434104025321,0.0865298788385653,0.13427359837844846,0.507737408678682,0.484200628530238,0.5017409828994012,0.17236502233038845,0.17376541314682192,0.14034349684260755,0.6982766007489797,0.3031113849538733,0.18631126300552103
WEAK_008,0.9355954476762051,0.0404387320400134,0.03868248447673529,0.014360666934895601,0.0445923665033321,0.07616360908393448,0.09697691975047874,0.028585621981307707,0.04339332703212361,0.048195734915188596,0.024683210472436514,0.4028174635259777,0.548792771151595,0.06592868056464496,0.03818579664158622,0.046682415358963655,1.0028218015620316,0.029714924449121462,0.03839346277631452
HK_344,0.6965497496020393,0.8837236859741067,0.7171750194203772,1.0609995990365588,2.165402537504754,0.9916841314743989,0.6541329277133585,1.3134855088015194,1.3225114641508973,1.2103016138486449,1.0889290279711281,0.49522801520071136,0.3440598202364669,1.159477898338008,0.7718501015371098,0.7046813141890876,1.2174138710815638,3.472379052802375,0.6139874957796306
LIN_immune_180,0.4658294384426722,0.17580183658561968,0.28704116656672835,0.15409552351542916,0.27420637052720975,0.6577760962501548,0.20706522017813367,0.28594831210153016,0.35301791487223216,0.30302920920084897,0.32438724911419625,0.43898420170578983,0.1257399320146915,0.1962152947032762,0.5266874742213832,0.39210683645824174,0.46218230616170336,0.7427444453035589,0.32513705936625337
LIN_immune_144,0.3226100653179318,0.18605233800828777,1.0423354449049949,0.525138501168256,0.41777605055630695,0.3484216889319591,1.0901551917710057,1.2516502272450056,0.22975925647908535,0.5542038727416503,0.7445738088464132,0.16000469636602685,0.7647445077947074,0.8684132167446875,4.307129793673171,2.0306088754354903,0.7926462541930666,4.459375157852565,0.2567353122059241
WEAK_145,0.0360796375544883,0.19271743099705366,0.020667499881815904,0.03267228039204042,0.013355243398466691,0.04437541463553535,0.05354320253466717,0.029804968239857524,0.02942201049896572,0.024874568623193576,0.037244745177926475,0.04177076289833412,0.01732205939000606,0.023045615688594274,0.015799652486290488,0.029567120346094,0.01258288640791204,2.204217970552821,0.05473413151955971
LIN_sensory_062,0.13803270799364506,0.20090546870458265,0.20705664280706165,0.10344653421224351,0.07527376062129572,0.09462412593157102,0.1082932331421786,0.2517304753320247,0.04908413483394244,0.1020335391011901,0.10261769738178593,0.15403219051468794,0.215269816901613,0.07866688374281554,0.21841186270717894,0.12878873310605984,0.06893976384267693,0.26784679702197184,0.46041038609069834
LIN_sensory_047,0.12027573565179034,0.09895914921367145,0.17421065004500952,0.6583736560428367,0.11018246288927339,0.3653802703782465,0.4211942163217722,0.25102061316649277,0.10422249702339584,1.306237711633405,0.43340657755859724,0.32301024764918,1.276092181624962,0.8880880590630078,0.23186922644287725,0.09811572285372122,0.1138121811965546,0.7179912701783783,1.3504183984136178
LIN_melanocyte_036,0.7776597714335414,0.42302504995249046,0.08977281690337767,0.13305538275447443,0.8776859367810779,0.3803780586635126,0.9561861288856172,0.27717031884118065,0.11407480738241206,0.23400822634950463,0.2205211445241155,0.5141211760611311,0.574203979053973,0.3122790049716,0.44984332969827284,0.46049428609309484,0.6374764327499547,0.39205866204237505,1.3692090376778425
LIN_sensory_105,0.07753518902194297,0.08263054113224595,0.9608696039465071,0.236783510958964,0.513743502744817,0.07859161528868308,0.15483595936284822,0.14132026154937533,0.2626854921792554,0.22220254263714934,0.2112788953569005,0.10874261860420827,0.04000749493169036,0.3729093032802584,0.15448473789160166,0.12637635611106696,0.2663604574830088,0.07718115208838644,1.0526234641869237
MRK_Sensory_Corpuscle_084,0.101075857799291,0.2723359687879994,0.1629630816781941,0.13551517901921725,0.11295958622818014,0.33882327424079905,0.13539171763368402,0.12290595998181054,0.23102397300209485,0.22692398830685503,0.23571138637678302,0.12288617780929612,0.08631014134794798,0.1107142904695433,0.23882266681653938,0.22573263380619638,0.2107832843270398,0.22554666048975036,1.14024182334681
MRK_Sensory_Corpuscle_102,0.201602354008609,0.1188783992947284,0.4737892856569692,0.10677086087563666,0.16115933227147342,0.18157835009689188,0.12343633758154968,0.259632879925862,0.24973553368596035,0.6675899736938006,0.08754057846615802,0.23095985095630756,0.06770835799886783,0.2684952953426917,0.23230878728503598,0.3040636993228693,0.13091938165860725,0.20375952812699358,1.2343100488764385
MRK_Langerhans_121,0.1332248924773976,0.026656275376319843,0.20694364804060708,0.06285522037227384,0.09629252182117154,0.2241752962918939,0.027082080519400083,0.04470477378365813,0.06050813699518168,0.23908265301023582,0.21008785967192198,0.0533091759802479,0.08216862130937802,0.08796619302738826,0.17465765231508207,0.18603058894318736,0.24032359035603126,0.13157252365457603,0.47996046370462214
MRK_Sensory_Corpuscle_032,0.0581225984774276,0.08503062714825665,0.3559006947910672,0.14842656861646183,0.21166745065384163,0.22588177115261338,0.2909291786151308,0.24038853868191754,0.33001558802256215,0.10316315435024259,0.3315121427535928,0.08310728352849776,0.1245321874351688,0.12950086134312683,0.09479905801877123,0.1521960371294887,0.2644817960228376,0.10122201066751181,0.5042267151000304
WEAK_034,0.038957776882009465,2.0381909129635107,0.03255073013499718,0.046810034155369974,0.060230901467943354,1.5894463107975425,0.033660192782608074,0.9508684130746902,0.0285884439871867,0.030323389310983193,0.0845312975491735,0.05143411722627642,0.6608347009869089,0.03192488040579801,0.035748191738600846,0.053164927805667575,0.026691881698959113,0.05364675508233722,2.0466946502244525
WEAK_103,0.02662952437265921,0.017740257869690725,0.020277243284351983,0.053610035243389205,0.015687387362175984,0.01704428625546459,0.06107485430649457,0.04213138251072646,0.038622803071251995,0.017474391684153778,0.02179545183547816,0.03600532784635612,0.027542122337759906,0.017473561400965707,0.012219488414599775,0.017889272453483086,0.041355560163130314,0.7989911449135603,2.6079767781552143
WEAK_117,0.03669412839982763,0.0482219499417478,0.07125540401082554,0.03753822193785697,0.04590079433046886,0.09491974852453772,0.1004465640539791,0.05915207096405123,0.02260103428582555,1.2081126829290136,0.05425140869446006,0.0422247059823022,0.10976528152114573,0.0515332783481874,0.9927479316138125,0.11997514634730437,0.016949351458902185,0.03957078248165056,3.409788496038083
LIN_sensory_140,0.07785692490934591,0.14813887100362652,0.11038249934283306,0.0644006736622419,0.2790362191847854,0.0772986013056805,0.02885859510058573,0.1315862275654617,0.22148968208887773,0.13853180203661383,0.07355641403476922,0.11121202011879082,0.09827988448425366,0.08532166798710239,0.2673554743245829,0.061128302464159116,0.12434932592750324,0.035373540339473285,0.7316655593863575
LIN_sensory_136,0.23901939901512562,0.2425183979408073,0.07251893270402797,0.2042704509134617,0.2302002932501175,0.11334750394498895,0.18818724259092962,0.10103229492482077,0.29675912170876234,0.05846983675107126,0.13216380320472623,0.1082019888240607,0.16084941133480296,0.2802293900399279,0.13088813189232618,0.34248670956723665,0.6577155887078072,0.5152252091107627,0.9626042945226034
HK_081,0.43245046239063434,1.1065893016285022,0.6110467365053238,0.3758688656840867,0.25031771826999594,0.40530068537581726,1.720809580617992,0.5490444730112637,0.4994351837653809,0.6180626519322288,1.2800482096906203,0.4576893396723282,0.42179757694694314,1.0044498817343785,0.5599024412900985,0.8443916985059047,0.6010826481848047,1.1811518221904886,1.7841594977800208
HK_219,0.6860789162106548,0.6469842110047616,0.8762227178658484,2.431977569565847,0.8961447536239289,0.3092251838010285,1.4543837679016665,0.9807399169377179,0.8038527270626006,0.6513728535563907,3.935515975700602,2.1889632981974074,1.0102000901247568,1.1053919988931036,0.44454828190409534,2.8033080100481205,1.664146837547644,0.914086265810906,4.189282635736456
WEAK_220,0.05152491367695657,0.020250867658435125,0.03485081996590976,0.3343860718739963,0.008950919694183608,0.028188075970101322,0.023432481679151754,0.019259067756027336,0.027704213556301635,0.02515822303481134,0.025369428415726685,0.011564237968078617,0.03657006273153315,0.013742289597978023,0.4133535200719143,0.06034342962585085,0.221690479777999,0.027900797339175585,0.4555149006910972
